order_id,user_id,restaurant_id,order_date,total_amount,name,city,membership,restaurant_name,cuisine,rating
4647,2901,353,04-09-2023,1069.48,User_2901,Hyderabad,Regular,Restaurant_353,Indian,4.8
4648,2436,46,13-11-2023,910.96,User_2436,Chennai,Gold,Restaurant_46,Chinese,3.6
4649,1786,4,08-09-2023,238.61,User_1786,Bangalore,Regular,Restaurant_4,Chinese,4.1
4650,461,333,28-04-2023,1068.81,User_461,Bangalore,Gold,Restaurant_333,Chinese,3.1
4651,777,98,13-12-2023,574.87,User_777,Chennai,Gold,Restaurant_98,Indian,4.0
4652,2149,397,24-03-2023,1108.45,User_2149,Pune,Gold,Restaurant_397,Indian,4.8
4653,969,161,12-04-2023,387.86,User_969,Pune,Regular,Restaurant_161,Mexican,3.8
4654,748,182,25-02-2023,815.28,User_748,Pune,Regular,Restaurant_182,Mexican,4.8
4655,1286,242,12-10-2023,1352.27,User_1286,Pune,Gold,Restaurant_242,Mexican,4.0
4656,2350,198,01-09-2023,1041.82,User_2350,Hyderabad,Gold,Restaurant_198,Mexican,4.1
4657,366,128,27-06-2023,970.41,User_366,Bangalore,Gold,Restaurant_128,Indian,4.5
4658,879,341,09-03-2023,1290.82,User_879,Hyderabad,Regular,Restaurant_341,Chinese,3.2
4659,1256,310,21-10-2023,1291.81,User_1256,Pune,Regular,Restaurant_310,Indian,4.1
4660,547,304,14-10-2023,1119.38,User_547,Bangalore,Gold,Restaurant_304,Italian,4.1
4661,1297,271,29-06-2023,494.61,User_1297,Hyderabad,Regular,Restaurant_271,Chinese,3.8
4662,2578,419,23-08-2023,886.51,User_2578,Hyderabad,Regular,Restaurant_419,Chinese,3.6
4663,184,232,27-04-2023,928.68,User_184,Chennai,Regular,Restaurant_232,Mexican,4.0
4664,1402,65,23-04-2023,1381.62,User_1402,Pune,Regular,Restaurant_65,Mexican,3.2
4665,847,3,09-12-2023,135.19,User_847,Pune,Gold,Restaurant_3,Mexican,4.3
4666,1806,320,11-02-2023,1341.18,User_1806,Chennai,Gold,Restaurant_320,Italian,4.1
4667,2897,106,12-08-2023,435.06,User_2897,Bangalore,Gold,Restaurant_106,Indian,4.8
4668,2144,401,11-03-2023,135.39,User_2144,Hyderabad,Gold,Restaurant_401,Indian,4.6
4669,1375,92,02-02-2023,535.3,User_1375,Pune,Regular,Restaurant_92,Mexican,4.9
4670,117,486,26-06-2023,1466.21,User_117,Pune,Regular,Restaurant_486,Italian,4.1
4671,831,248,06-01-2023,790.8,User_831,Pune,Regular,Restaurant_248,Italian,3.0
4672,286,61,10-03-2023,452.29,User_286,Pune,Gold,Restaurant_61,Italian,4.4
4673,1428,433,29-07-2023,1157.27,User_1428,Bangalore,Gold,Restaurant_433,Italian,3.2
4674,1454,126,19-11-2023,422.78,User_1454,Chennai,Regular,Restaurant_126,Italian,4.5
4675,2853,358,27-01-2023,245.1,User_2853,Chennai,Regular,Restaurant_358,Indian,5.0
4676,139,371,18-07-2023,1383.52,User_139,Pune,Gold,Restaurant_371,Chinese,3.1
4677,2770,45,26-05-2023,335.27,User_2770,Hyderabad,Regular,Restaurant_45,Mexican,3.0
4678,248,241,22-02-2023,484.51,User_248,Bangalore,Regular,Restaurant_241,Chinese,3.9
4679,2895,293,03-11-2023,449.22,User_2895,Chennai,Gold,Restaurant_293,Italian,3.0
4680,1772,92,24-12-2023,790.34,User_1772,Hyderabad,Regular,Restaurant_92,Mexican,4.9
4681,1265,125,09-01-2023,845.4,User_1265,Bangalore,Regular,Restaurant_125,Chinese,4.3
4682,2030,423,15-11-2023,213.03,User_2030,Chennai,Gold,Restaurant_423,Indian,3.2
4683,1776,254,01-08-2023,612.04,User_1776,Chennai,Gold,Restaurant_254,Indian,4.7
4684,338,231,01-07-2023,410.99,User_338,Pune,Gold,Restaurant_231,Indian,4.1
4685,2234,92,04-09-2023,1425.64,User_2234,Bangalore,Gold,Restaurant_92,Mexican,4.9
4686,1291,57,24-06-2023,1472.22,User_1291,Chennai,Gold,Restaurant_57,Mexican,4.4
4687,153,486,05-11-2023,778.66,User_153,Pune,Gold,Restaurant_486,Italian,4.1
4688,1754,500,17-03-2023,867.21,User_1754,Chennai,Gold,Restaurant_500,Chinese,3.2
4689,2144,70,05-11-2023,404.72,User_2144,Hyderabad,Gold,Restaurant_70,Chinese,4.7
4690,2627,95,08-11-2023,1251.51,User_2627,Bangalore,Gold,Restaurant_95,Indian,3.7
4691,1537,367,22-01-2023,286.17,User_1537,Bangalore,Regular,Restaurant_367,Indian,4.6
4692,264,366,08-01-2023,973.09,User_264,Pune,Regular,Restaurant_366,Indian,4.5
4693,549,36,28-04-2023,282.81,User_549,Pune,Gold,Restaurant_36,Italian,3.5
4694,2643,61,06-07-2023,1280.24,User_2643,Chennai,Regular,Restaurant_61,Italian,4.4
4695,1361,219,11-09-2023,1027.33,User_1361,Chennai,Regular,Restaurant_219,Mexican,4.6
4696,987,410,06-01-2023,763.63,User_987,Bangalore,Regular,Restaurant_410,Italian,3.6
4697,2038,213,30-04-2023,334.05,User_2038,Chennai,Regular,Restaurant_213,Indian,3.7
4698,210,369,21-10-2023,1479.94,User_210,Chennai,Regular,Restaurant_369,Italian,3.0
4699,1771,168,31-05-2023,435.48,User_1771,Hyderabad,Regular,Restaurant_168,Indian,3.7
4700,2822,196,25-08-2023,439.25,User_2822,Bangalore,Regular,Restaurant_196,Italian,5.0
4701,877,234,05-11-2023,1020.84,User_877,Pune,Gold,Restaurant_234,Chinese,3.7
4702,1285,321,26-05-2023,427.01,User_1285,Chennai,Gold,Restaurant_321,Chinese,4.7
4703,1421,437,23-11-2023,588.94,User_1421,Bangalore,Gold,Restaurant_437,Indian,3.3
4704,21,154,03-04-2023,1049.97,User_21,Bangalore,Gold,Restaurant_154,Chinese,4.7
4705,1730,456,24-10-2023,1032.32,User_1730,Bangalore,Regular,Restaurant_456,Chinese,4.2
4706,2684,290,12-07-2023,649.13,User_2684,Pune,Regular,Restaurant_290,Chinese,4.9
4707,252,131,16-03-2023,1460.32,User_252,Pune,Regular,Restaurant_131,Italian,3.4
4708,1552,336,06-01-2023,1496.86,User_1552,Hyderabad,Gold,Restaurant_336,Mexican,4.9
4709,729,38,21-08-2023,355.09,User_729,Bangalore,Regular,Restaurant_38,Italian,5.0
4710,2430,383,05-11-2023,1204.94,User_2430,Pune,Gold,Restaurant_383,Indian,3.1
4711,1779,27,01-12-2023,616.38,User_1779,Chennai,Regular,Restaurant_27,Italian,4.4
4712,1422,165,01-02-2023,352.2,User_1422,Bangalore,Gold,Restaurant_165,Mexican,4.3
4713,7,356,14-06-2023,1398.05,User_7,Chennai,Gold,Restaurant_356,Indian,4.2
4714,2747,383,21-10-2023,1384.71,User_2747,Chennai,Regular,Restaurant_383,Indian,3.1
4715,2548,163,31-01-2023,1231.29,User_2548,Pune,Regular,Restaurant_163,Italian,4.2
4716,755,308,25-10-2023,1107.6,User_755,Chennai,Regular,Restaurant_308,Italian,4.3
4717,2268,59,16-04-2023,1030.27,User_2268,Hyderabad,Regular,Restaurant_59,Chinese,4.6
4718,1391,184,24-09-2023,941.21,User_1391,Bangalore,Regular,Restaurant_184,Mexican,3.5
4719,1772,241,18-08-2023,740.19,User_1772,Hyderabad,Regular,Restaurant_241,Chinese,3.9
4720,1688,132,16-06-2023,507.39,User_1688,Bangalore,Gold,Restaurant_132,Indian,3.7
4721,1463,188,27-02-2023,1306.86,User_1463,Chennai,Gold,Restaurant_188,Chinese,4.6
4722,2521,449,26-12-2023,1038.8,User_2521,Hyderabad,Gold,Restaurant_449,Indian,4.5
4723,1015,231,26-04-2023,802.08,User_1015,Chennai,Gold,Restaurant_231,Indian,4.1
4724,1778,89,10-10-2023,1299.22,User_1778,Pune,Gold,Restaurant_89,Indian,4.3
4725,2137,224,24-06-2023,446.67,User_2137,Pune,Gold,Restaurant_224,Chinese,4.8
4726,340,382,22-09-2023,864.83,User_340,Chennai,Regular,Restaurant_382,Mexican,4.8
4727,702,185,24-01-2023,306.7,User_702,Pune,Regular,Restaurant_185,Mexican,4.5
4728,2624,451,03-10-2023,638.66,User_2624,Hyderabad,Regular,Restaurant_451,Chinese,3.7
4729,1113,313,14-11-2023,1125.12,User_1113,Pune,Regular,Restaurant_313,Indian,3.9
4730,1189,35,23-07-2023,964.75,User_1189,Pune,Regular,Restaurant_35,Chinese,3.9
4731,453,278,07-08-2023,350.65,User_453,Hyderabad,Regular,Restaurant_278,Indian,3.5
4732,1225,398,06-02-2023,1272.43,User_1225,Bangalore,Regular,Restaurant_398,Indian,3.0
4733,2597,354,05-12-2023,681.4,User_2597,Pune,Gold,Restaurant_354,Indian,3.8
4734,688,33,16-01-2023,1312.21,User_688,Hyderabad,Gold,Restaurant_33,Italian,4.2
4735,643,442,22-04-2023,1031.05,User_643,Pune,Gold,Restaurant_442,Italian,3.7
4736,1541,43,18-03-2023,897.77,User_1541,Chennai,Regular,Restaurant_43,Chinese,4.9
4737,2030,32,13-01-2023,646.55,User_2030,Chennai,Gold,Restaurant_32,Italian,3.2
4738,482,497,01-07-2023,1167.3,User_482,Hyderabad,Regular,Restaurant_497,Mexican,4.4
4739,436,81,07-10-2023,438.22,User_436,Bangalore,Gold,Restaurant_81,Chinese,3.2
4740,2091,121,26-06-2023,409.36,User_2091,Chennai,Gold,Restaurant_121,Indian,4.1
4741,1480,115,10-06-2023,273.12,User_1480,Pune,Gold,Restaurant_115,Chinese,3.3
4742,2062,64,03-08-2023,595.77,User_2062,Hyderabad,Gold,Restaurant_64,Chinese,4.5
4743,2170,226,19-11-2023,776.02,User_2170,Bangalore,Regular,Restaurant_226,Indian,3.2
4744,517,383,23-07-2023,360.25,User_517,Chennai,Regular,Restaurant_383,Indian,3.1
4745,1826,221,27-02-2023,1309.48,User_1826,Hyderabad,Regular,Restaurant_221,Chinese,3.7
4746,425,27,05-11-2023,1466.2,User_425,Pune,Gold,Restaurant_27,Italian,4.4
4747,2123,34,20-05-2023,434.07,User_2123,Bangalore,Regular,Restaurant_34,Chinese,4.3
4748,526,52,01-01-2023,559.94,User_526,Hyderabad,Regular,Restaurant_52,Mexican,4.9
4749,1972,409,22-06-2023,915.92,User_1972,Bangalore,Gold,Restaurant_409,Mexican,3.5
4750,374,241,23-11-2023,274.58,User_374,Hyderabad,Regular,Restaurant_241,Chinese,3.9
4751,693,303,06-02-2023,456.74,User_693,Bangalore,Regular,Restaurant_303,Mexican,3.2
4752,1080,235,19-03-2023,474.66,User_1080,Chennai,Regular,Restaurant_235,Italian,4.5
4753,429,56,19-09-2023,367.72,User_429,Hyderabad,Gold,Restaurant_56,Italian,3.2
4754,1595,99,02-08-2023,1356.15,User_1595,Chennai,Gold,Restaurant_99,Italian,4.0
4755,1993,189,05-05-2023,1378.5,User_1993,Pune,Gold,Restaurant_189,Indian,4.8
4756,1197,364,13-04-2023,639.31,User_1197,Bangalore,Regular,Restaurant_364,Mexican,3.4
4757,1531,442,11-05-2023,1005.13,User_1531,Bangalore,Gold,Restaurant_442,Italian,3.7
4758,576,298,04-01-2023,1404.97,User_576,Pune,Gold,Restaurant_298,Mexican,5.0
4759,623,225,20-02-2023,198.98,User_623,Pune,Gold,Restaurant_225,Italian,4.2
4760,2385,271,16-11-2023,432.95,User_2385,Pune,Regular,Restaurant_271,Chinese,3.8
4761,1299,159,14-10-2023,939.08,User_1299,Bangalore,Regular,Restaurant_159,Mexican,4.9
4762,275,171,07-05-2023,569.58,User_275,Pune,Regular,Restaurant_171,Mexican,3.6
4763,1500,260,16-08-2023,861.19,User_1500,Hyderabad,Regular,Restaurant_260,Indian,4.0
4764,2640,478,21-09-2023,920.31,User_2640,Bangalore,Gold,Restaurant_478,Chinese,3.1
4765,1977,127,05-08-2023,1024.43,User_1977,Pune,Gold,Restaurant_127,Chinese,5.0
4766,1791,455,11-07-2023,1366.09,User_1791,Hyderabad,Gold,Restaurant_455,Chinese,3.8
4767,1105,31,28-07-2023,139.4,User_1105,Chennai,Gold,Restaurant_31,Mexican,4.7
4768,96,110,20-11-2023,559.61,User_96,Pune,Regular,Restaurant_110,Mexican,4.2
4769,66,64,19-01-2023,1025.54,User_66,Chennai,Gold,Restaurant_64,Chinese,4.5
4770,1424,338,17-10-2023,1434.2,User_1424,Pune,Gold,Restaurant_338,Mexican,4.5
4771,2767,306,18-09-2023,800.07,User_2767,Hyderabad,Regular,Restaurant_306,Chinese,4.8
4772,386,65,24-07-2023,1099.58,User_386,Pune,Regular,Restaurant_65,Mexican,3.2
4773,848,96,02-11-2023,1468.77,User_848,Pune,Regular,Restaurant_96,Mexican,4.4
4774,58,260,15-08-2023,707.02,User_58,Bangalore,Regular,Restaurant_260,Indian,4.0
4775,1405,268,27-03-2023,415.35,User_1405,Pune,Regular,Restaurant_268,Indian,3.8
4776,567,27,23-10-2023,657.58,User_567,Hyderabad,Gold,Restaurant_27,Italian,4.4
4777,892,179,05-04-2023,949.04,User_892,Bangalore,Gold,Restaurant_179,Italian,3.5
4778,2813,118,15-06-2023,1489.68,User_2813,Chennai,Gold,Restaurant_118,Mexican,3.8
4779,2138,410,17-10-2023,1097.73,User_2138,Chennai,Regular,Restaurant_410,Italian,3.6
4780,1482,342,21-02-2023,1304.13,User_1482,Bangalore,Regular,Restaurant_342,Mexican,4.1
4781,398,163,20-09-2023,295.73,User_398,Pune,Gold,Restaurant_163,Italian,4.2
4782,2298,282,13-04-2023,323.14,User_2298,Bangalore,Regular,Restaurant_282,Indian,4.4
4783,1097,319,22-03-2023,470.45,User_1097,Chennai,Gold,Restaurant_319,Indian,3.1
4784,1407,368,27-01-2023,132.68,User_1407,Pune,Gold,Restaurant_368,Indian,4.4
4785,2003,304,03-02-2023,446.32,User_2003,Chennai,Regular,Restaurant_304,Italian,4.1
4786,1640,41,27-03-2023,351.94,User_1640,Hyderabad,Regular,Restaurant_41,Mexican,3.7
4787,2234,55,19-11-2023,931.33,User_2234,Bangalore,Gold,Restaurant_55,Indian,3.5
4788,829,419,15-12-2023,207.71,User_829,Pune,Regular,Restaurant_419,Chinese,3.6
4789,2406,315,14-08-2023,1245.14,User_2406,Pune,Regular,Restaurant_315,Mexican,4.7
4790,1653,297,25-08-2023,753.4,User_1653,Bangalore,Gold,Restaurant_297,Italian,4.8
4791,396,136,18-07-2023,255.43,User_396,Pune,Regular,Restaurant_136,Indian,3.6
4792,2748,383,11-07-2023,100.23,User_2748,Hyderabad,Regular,Restaurant_383,Indian,3.1
4793,983,163,25-10-2023,1489.25,User_983,Pune,Regular,Restaurant_163,Italian,4.2
4794,657,107,20-09-2023,1395.83,User_657,Bangalore,Regular,Restaurant_107,Mexican,4.0
4795,1445,338,17-01-2023,109.93,User_1445,Bangalore,Regular,Restaurant_338,Mexican,4.5
4796,1203,156,14-11-2023,1069.64,User_1203,Hyderabad,Regular,Restaurant_156,Italian,3.8
4797,23,346,28-04-2023,1487.91,User_23,Chennai,Regular,Restaurant_346,Indian,4.5
4798,2223,54,03-12-2023,360.65,User_2223,Chennai,Regular,Restaurant_54,Italian,4.9
4799,1280,415,18-07-2023,362.07,User_1280,Hyderabad,Regular,Restaurant_415,Indian,3.2
4800,1523,345,10-03-2023,1234.13,User_1523,Hyderabad,Regular,Restaurant_345,Chinese,4.3
4801,1469,391,03-09-2023,1162.25,User_1469,Pune,Gold,Restaurant_391,Indian,3.3
4802,52,181,15-02-2023,904.48,User_52,Chennai,Regular,Restaurant_181,Indian,4.0
4803,1018,191,02-05-2023,1036.5,User_1018,Bangalore,Gold,Restaurant_191,Indian,4.0
4804,875,395,23-08-2023,328.06,User_875,Hyderabad,Regular,Restaurant_395,Mexican,4.0
4805,1488,198,29-10-2023,727.44,User_1488,Hyderabad,Gold,Restaurant_198,Mexican,4.1
4806,2924,79,16-12-2023,669.39,User_2924,Hyderabad,Gold,Restaurant_79,Mexican,4.9
4807,2358,341,01-04-2023,1196.31,User_2358,Bangalore,Regular,Restaurant_341,Chinese,3.2
4808,2595,52,19-09-2023,650.35,User_2595,Bangalore,Regular,Restaurant_52,Mexican,4.9
4809,893,432,03-12-2023,921.43,User_893,Pune,Gold,Restaurant_432,Mexican,5.0
4810,1305,340,26-11-2023,811.83,User_1305,Chennai,Regular,Restaurant_340,Chinese,4.9
4811,2487,314,10-12-2023,382.37,User_2487,Hyderabad,Gold,Restaurant_314,Indian,4.1
4812,943,55,23-06-2023,1291.23,User_943,Chennai,Regular,Restaurant_55,Indian,3.5
4813,2420,470,02-10-2023,1305.33,User_2420,Chennai,Gold,Restaurant_470,Italian,3.6
4814,356,31,19-02-2023,1474.78,User_356,Pune,Gold,Restaurant_31,Mexican,4.7
4815,1276,444,27-07-2023,841.23,User_1276,Pune,Gold,Restaurant_444,Chinese,4.7
4816,2414,173,01-01-2023,195.99,User_2414,Hyderabad,Gold,Restaurant_173,Chinese,3.7
4817,219,377,06-12-2023,366.2,User_219,Chennai,Regular,Restaurant_377,Mexican,4.0
4818,2633,136,16-01-2023,869.64,User_2633,Hyderabad,Gold,Restaurant_136,Indian,3.6
4819,936,449,21-11-2023,1100.43,User_936,Pune,Gold,Restaurant_449,Indian,4.5
4820,1281,88,27-07-2023,1129.72,User_1281,Pune,Gold,Restaurant_88,Indian,4.8
4821,143,78,29-07-2023,1388.26,User_143,Bangalore,Gold,Restaurant_78,Indian,3.5
4822,1745,434,22-10-2023,115.69,User_1745,Hyderabad,Gold,Restaurant_434,Italian,4.7
4823,1229,356,11-12-2023,695.26,User_1229,Bangalore,Regular,Restaurant_356,Indian,4.2
4824,2802,197,23-06-2023,731.83,User_2802,Hyderabad,Gold,Restaurant_197,Mexican,4.7
4825,1775,118,09-11-2023,718.08,User_1775,Chennai,Regular,Restaurant_118,Mexican,3.8
4826,1545,9,15-09-2023,1418.58,User_1545,Hyderabad,Regular,Restaurant_9,Italian,3.1
4827,76,407,23-03-2023,859.73,User_76,Pune,Regular,Restaurant_407,Mexican,4.6
4828,161,13,28-10-2023,949.29,User_161,Pune,Gold,Restaurant_13,Indian,4.6
4829,1562,247,15-06-2023,661.49,User_1562,Chennai,Regular,Restaurant_247,Mexican,3.2
4830,986,73,06-06-2023,1018.83,User_986,Chennai,Gold,Restaurant_73,Mexican,3.1
4831,1991,143,25-05-2023,1292.85,User_1991,Pune,Regular,Restaurant_143,Chinese,4.0
4832,2131,466,24-03-2023,676.84,User_2131,Pune,Gold,Restaurant_466,Italian,4.9
4833,1964,319,29-03-2023,1208.79,User_1964,Chennai,Gold,Restaurant_319,Indian,3.1
4834,375,252,10-01-2023,434.49,User_375,Chennai,Gold,Restaurant_252,Indian,3.7
4835,1543,1,01-08-2023,1168.05,User_1543,Chennai,Gold,Restaurant_1,Chinese,4.8
4836,770,451,24-12-2023,390.32,User_770,Bangalore,Regular,Restaurant_451,Chinese,3.7
4837,1936,314,14-03-2023,1110.67,User_1936,Bangalore,Gold,Restaurant_314,Indian,4.1
4838,2057,182,21-12-2023,1433.79,User_2057,Chennai,Gold,Restaurant_182,Mexican,4.8
4839,2955,109,21-02-2023,1359.68,User_2955,Bangalore,Gold,Restaurant_109,Chinese,5.0
4840,1880,409,25-03-2023,102.22,User_1880,Chennai,Gold,Restaurant_409,Mexican,3.5
4841,2956,260,23-02-2023,1318.62,User_2956,Hyderabad,Regular,Restaurant_260,Indian,4.0
4842,1097,140,21-11-2023,193.66,User_1097,Chennai,Gold,Restaurant_140,Italian,3.3
4843,2264,470,29-11-2023,792.64,User_2264,Bangalore,Gold,Restaurant_470,Italian,3.6
4844,303,240,03-04-2023,1144.32,User_303,Pune,Regular,Restaurant_240,Indian,3.8
4845,2925,326,23-10-2023,1292.96,User_2925,Bangalore,Regular,Restaurant_326,Italian,4.8
4846,975,384,01-01-2024,175.16,User_975,Pune,Regular,Restaurant_384,Mexican,4.6
4847,358,167,13-06-2023,161.39,User_358,Bangalore,Gold,Restaurant_167,Italian,4.7
4848,995,202,07-08-2023,474.32,User_995,Hyderabad,Regular,Restaurant_202,Indian,4.7
4849,2805,57,17-12-2023,657.55,User_2805,Bangalore,Regular,Restaurant_57,Mexican,4.4
4850,2174,279,16-07-2023,901.37,User_2174,Pune,Gold,Restaurant_279,Italian,4.9
4851,37,407,02-08-2023,1036.88,User_37,Bangalore,Regular,Restaurant_407,Mexican,4.6
4852,400,87,15-06-2023,1000.9,User_400,Hyderabad,Regular,Restaurant_87,Mexican,3.8
4853,2323,446,03-11-2023,1423.71,User_2323,Bangalore,Gold,Restaurant_446,Indian,4.9
4854,686,310,13-12-2023,472.7,User_686,Chennai,Regular,Restaurant_310,Indian,4.1
4855,1478,427,16-05-2023,253.78,User_1478,Pune,Gold,Restaurant_427,Indian,3.6
4856,1417,99,01-04-2023,1078.21,User_1417,Chennai,Gold,Restaurant_99,Italian,4.0
4857,2594,34,13-12-2023,1057.18,User_2594,Pune,Regular,Restaurant_34,Chinese,4.3
4858,2204,390,11-02-2023,419.61,User_2204,Chennai,Gold,Restaurant_390,Mexican,4.7
4859,979,60,01-12-2023,743.94,User_979,Hyderabad,Gold,Restaurant_60,Mexican,3.6
4860,1543,33,21-07-2023,485.88,User_1543,Chennai,Gold,Restaurant_33,Italian,4.2
4861,1889,407,05-07-2023,415.9,User_1889,Pune,Regular,Restaurant_407,Mexican,4.6
4862,1729,372,07-03-2023,1143.04,User_1729,Chennai,Gold,Restaurant_372,Italian,4.4
4863,2473,473,21-07-2023,1200.8,User_2473,Hyderabad,Regular,Restaurant_473,Italian,4.5
4864,1089,384,19-10-2023,834.03,User_1089,Hyderabad,Regular,Restaurant_384,Mexican,4.6
4865,1003,105,02-11-2023,1392.3,User_1003,Bangalore,Regular,Restaurant_105,Mexican,4.2
4866,2269,201,16-08-2023,529.28,User_2269,Hyderabad,Regular,Restaurant_201,Mexican,3.4
4867,2647,338,23-03-2023,182.73,User_2647,Hyderabad,Gold,Restaurant_338,Mexican,4.5
4868,2551,437,28-02-2023,290.12,User_2551,Pune,Gold,Restaurant_437,Indian,3.3
4869,580,38,28-12-2023,1097.4,User_580,Pune,Regular,Restaurant_38,Italian,5.0
4870,2190,224,13-01-2023,1490.9,User_2190,Pune,Regular,Restaurant_224,Chinese,4.8
4871,44,87,27-02-2023,1481.45,User_44,Chennai,Gold,Restaurant_87,Mexican,3.8
4872,262,342,20-01-2023,863.86,User_262,Chennai,Gold,Restaurant_342,Mexican,4.1
4873,2048,216,04-07-2023,781.52,User_2048,Chennai,Gold,Restaurant_216,Italian,3.1
4874,1470,341,29-09-2023,1279.46,User_1470,Pune,Regular,Restaurant_341,Chinese,3.2
4875,118,343,05-09-2023,1420.81,User_118,Pune,Regular,Restaurant_343,Mexican,4.4
4876,809,370,02-07-2023,513.57,User_809,Pune,Gold,Restaurant_370,Chinese,4.4
4877,605,406,15-12-2023,863.38,User_605,Bangalore,Gold,Restaurant_406,Chinese,4.5
4878,2459,165,13-07-2023,608.04,User_2459,Pune,Gold,Restaurant_165,Mexican,4.3
4879,1208,395,18-04-2023,1082.14,User_1208,Hyderabad,Regular,Restaurant_395,Mexican,4.0
4880,1244,129,28-01-2023,1091.66,User_1244,Hyderabad,Gold,Restaurant_129,Indian,4.1
4881,1420,327,08-03-2023,1105.76,User_1420,Pune,Gold,Restaurant_327,Indian,3.2
4882,940,432,31-05-2023,1116.41,User_940,Hyderabad,Regular,Restaurant_432,Mexican,5.0
4883,1433,70,18-08-2023,508.95,User_1433,Hyderabad,Gold,Restaurant_70,Chinese,4.7
4884,2246,481,11-06-2023,123.83,User_2246,Pune,Gold,Restaurant_481,Indian,4.2
4885,2772,47,06-10-2023,335.37,User_2772,Bangalore,Gold,Restaurant_47,Indian,3.4
4886,2374,371,26-08-2023,246.23,User_2374,Bangalore,Regular,Restaurant_371,Chinese,3.1
4887,1423,469,20-04-2023,1360.76,User_1423,Hyderabad,Gold,Restaurant_469,Italian,3.3
4888,498,428,27-04-2023,1240.58,User_498,Pune,Regular,Restaurant_428,Mexican,4.8
4889,2284,13,10-07-2023,1032.14,User_2284,Pune,Regular,Restaurant_13,Indian,4.6
4890,1519,221,18-04-2023,545.93,User_1519,Chennai,Gold,Restaurant_221,Chinese,3.7
4891,662,209,09-11-2023,602.13,User_662,Hyderabad,Regular,Restaurant_209,Indian,3.6
4892,1971,469,31-10-2023,662.62,User_1971,Hyderabad,Gold,Restaurant_469,Italian,3.3
4893,2452,446,22-10-2023,1038.93,User_2452,Pune,Gold,Restaurant_446,Indian,4.9
4894,2882,142,29-07-2023,249.42,User_2882,Pune,Gold,Restaurant_142,Indian,4.6
4895,767,406,22-03-2023,208.95,User_767,Hyderabad,Gold,Restaurant_406,Chinese,4.5
4896,995,269,16-06-2023,1408.96,User_995,Hyderabad,Regular,Restaurant_269,Indian,3.5
4897,168,77,28-05-2023,1499.66,User_168,Hyderabad,Gold,Restaurant_77,Mexican,4.4
4898,2460,321,27-06-2023,142.63,User_2460,Pune,Gold,Restaurant_321,Chinese,4.7
4899,1932,159,07-10-2023,1076.21,User_1932,Bangalore,Regular,Restaurant_159,Mexican,4.9
4900,304,231,30-10-2023,655.05,User_304,Pune,Regular,Restaurant_231,Indian,4.1
4901,2075,228,25-06-2023,1339.8,User_2075,Hyderabad,Gold,Restaurant_228,Mexican,4.1
4902,668,417,03-03-2023,1001.86,User_668,Bangalore,Regular,Restaurant_417,Mexican,3.0
4903,1407,278,11-11-2023,1004.38,User_1407,Pune,Gold,Restaurant_278,Indian,3.5
4904,1461,303,29-05-2023,1408.07,User_1461,Chennai,Regular,Restaurant_303,Mexican,3.2
4905,2968,196,18-04-2023,750.58,User_2968,Chennai,Regular,Restaurant_196,Italian,5.0
4906,2039,339,27-04-2023,1056.25,User_2039,Pune,Regular,Restaurant_339,Indian,3.1
4907,670,9,07-03-2023,341.81,User_670,Pune,Gold,Restaurant_9,Italian,3.1
4908,367,182,24-01-2023,406.81,User_367,Bangalore,Gold,Restaurant_182,Mexican,4.8
4909,200,69,20-03-2023,386.16,User_200,Hyderabad,Regular,Restaurant_69,Chinese,4.9
4910,2087,348,01-10-2023,138.21,User_2087,Bangalore,Regular,Restaurant_348,Italian,3.0
4911,1002,261,13-02-2023,378.67,User_1002,Pune,Regular,Restaurant_261,Italian,3.5
4912,663,305,26-03-2023,607.3,User_663,Hyderabad,Regular,Restaurant_305,Indian,4.6
4913,2325,22,09-05-2023,897.92,User_2325,Pune,Gold,Restaurant_22,Chinese,5.0
4914,1574,127,28-07-2023,1245.19,User_1574,Hyderabad,Gold,Restaurant_127,Chinese,5.0
4915,761,80,02-02-2023,1080.07,User_761,Pune,Regular,Restaurant_80,Italian,3.9
4916,1900,489,26-04-2023,1348.28,User_1900,Bangalore,Gold,Restaurant_489,Italian,3.0
4917,2176,470,02-01-2023,1057.89,User_2176,Pune,Regular,Restaurant_470,Italian,3.6
4918,2785,284,17-08-2023,157.39,User_2785,Pune,Gold,Restaurant_284,Indian,4.7
4919,2506,204,25-10-2023,165.51,User_2506,Bangalore,Gold,Restaurant_204,Mexican,4.7
4920,2363,96,04-03-2023,651.07,User_2363,Bangalore,Regular,Restaurant_96,Mexican,4.4
4921,2973,383,27-11-2023,295.94,User_2973,Hyderabad,Gold,Restaurant_383,Indian,3.1
4922,2944,394,01-10-2023,1396.71,User_2944,Hyderabad,Gold,Restaurant_394,Mexican,3.5
4923,2963,48,02-07-2023,1318.99,User_2963,Pune,Regular,Restaurant_48,Mexican,3.8
4924,2935,266,20-01-2023,487.61,User_2935,Hyderabad,Gold,Restaurant_266,Italian,3.9
4925,55,121,04-04-2023,1139.21,User_55,Bangalore,Regular,Restaurant_121,Indian,4.1
4926,460,81,03-01-2023,1371.31,User_460,Chennai,Regular,Restaurant_81,Chinese,3.2
4927,24,275,07-07-2023,410.3,User_24,Hyderabad,Regular,Restaurant_275,Italian,3.8
